customer_id,account,status,updated
CUST123377,Free,Inactive,2025-06-21
CUST123378,Premium,Inactive,2025-06-17
CUST123379,Free,Active,2025-06-16
CUST123380,Free,Active,2025-06-13
CUST123381,Free,Active,2025-06-22
CUST123382,Premium,Inactive,2025-06-10
CUST123383,Free,Inactive,2025-06-08
CUST123384,Free,Inactive,2025-06-18
CUST123385,Free,Inactive,2025-06-15
CUST123386,Free,Active,2025-06-02
CUST123387,Premium,Active,2025-06-05
CUST123388,Premium,Inactive,2025-06-03
CUST123389,Free,Inactive,2025-06-21
CUST123390,Premium,Inactive,2025-06-20
CUST123391,Premium,Inactive,2025-06-13
CUST123392,Free,Inactive,2025-06-12
CUST123393,Premium,Inactive,2025-06-09
CUST123394,Premium,Active,2025-06-05
CUST123395,Free,Active,2025-06-07
CUST123396,Premium,Active,2025-06-07
CUST123397,Premium,Inactive,2025-06-01
CUST123398,Premium,Active,2025-06-10
CUST123399,Free,Inactive,2025-06-21
CUST123400,Premium,Active,2025-06-21
CUST123401,Free,Inactive,2025-06-13
CUST123402,Free,Active,2025-06-13
CUST123403,Premium,Active,2025-06-21
CUST123404,Free,Inactive,2025-06-03
CUST123405,Free,Inactive,2025-06-06
CUST123406,Premium,Active,2025-06-01
CUST123407,Free,Active,2025-06-02
CUST123408,Premium,Inactive,2025-06-22
CUST123409,Premium,Inactive,2025-06-05
CUST123410,Premium,Active,2025-06-14
CUST123411,Free,Active,2025-06-03
CUST123412,Premium,Active,2025-06-18
CUST123413,Free,Active,2025-06-14
CUST123414,Premium,Inactive,2025-06-09
CUST123415,Premium,Inactive,2025-06-13
CUST123416,Free,Active,2025-06-17
CUST123417,Premium,Active,2025-06-20
CUST123418,Free,Active,2025-06-06
CUST123419,Free,Active,2025-06-20
CUST123420,Free,Active,2025-06-16
CUST123421,Premium,Active,2025-06-05
CUST123422,Premium,Active,2025-06-21
CUST123423,Free,Active,2025-06-07
CUST123424,Free,Inactive,2025-06-13
CUST123425,Free,Active,2025-06-09
CUST123426,Free,Active,2025-06-20
CUST123427,Premium,Inactive,2025-06-19
CUST123428,Premium,Active,2025-06-06
CUST123429,Premium,Inactive,2025-06-11
CUST123430,Premium,Active,2025-06-05
CUST123431,Free,Inactive,2025-06-01
CUST123432,Free,Active,2025-06-01
CUST123433,Premium,Inactive,2025-06-07
CUST123434,Free,Inactive,2025-06-18
CUST123435,Free,Inactive,2025-06-01
CUST123436,Free,Active,2025-06-21
CUST123437,Free,Inactive,2025-06-01
CUST123438,Free,Active,2025-06-08
CUST123439,Free,Inactive,2025-06-02
CUST123440,Free,Inactive,2025-06-10
CUST123441,Premium,Inactive,2025-06-16
CUST123442,Free,Active,2025-06-20
CUST123443,Premium,Inactive,2025-06-14
CUST123444,Free,Active,2025-06-09
CUST123445,Premium,Inactive,2025-06-09
CUST123446,Free,Inactive,2025-06-12
CUST123447,Premium,Inactive,2025-06-14
CUST123448,Free,Inactive,2025-06-12
CUST123449,Free,Inactive,2025-06-17
CUST123450,Premium,Active,2025-06-22
CUST123451,Free,Active,2025-06-19
CUST123452,Premium,Active,2025-06-16
CUST123453,Premium,Inactive,2025-06-15
CUST123454,Premium,Active,2025-06-16
CUST123455,Premium,Active,2025-06-04
CUST123456,Premium,Inactive,2025-06-19
CUST123457,Free,Active,2025-06-22
CUST123458,Premium,Inactive,2025-06-06
CUST123459,Free,Active,2025-06-19
CUST123460,Free,Inactive,2025-06-22
CUST123461,Free,Inactive,2025-06-20
CUST123462,Free,Active,2025-06-03
CUST123463,Premium,Inactive,2025-06-22
CUST123464,Premium,Active,2025-06-19
CUST123465,Free,Active,2025-06-09
CUST123466,Premium,Inactive,2025-06-11
CUST123467,Free,Active,2025-06-03
CUST123468,Free,Inactive,2025-06-05
CUST123469,Free,Inactive,2025-06-15
CUST123470,Free,Active,2025-06-05
CUST123471,Free,Active,2025-06-12
CUST123472,Free,Inactive,2025-06-10
CUST123473,Premium,Inactive,2025-06-10
CUST123474,Free,Inactive,2025-06-11
CUST123475,Free,Inactive,2025-06-07
CUST123476,Premium,Inactive,2025-06-01
CUST123477,Premium,Active,2025-06-11
CUST123478,Premium,Active,2025-06-04
CUST123479,Free,Inactive,2025-06-10
CUST123480,Free,Inactive,2025-06-01
CUST123481,Free,Active,2025-06-13
CUST123482,Premium,Active,2025-06-15
CUST123483,Premium,Active,2025-06-19
CUST123484,Premium,Inactive,2025-06-11
CUST123485,Free,Inactive,2025-06-18
CUST123486,Premium,Inactive,2025-06-15
CUST123487,Free,Inactive,2025-06-08
CUST123488,Free,Active,2025-06-16
CUST123489,Free,Active,2025-06-21
CUST123490,Free,Inactive,2025-06-13
CUST123491,Premium,Active,2025-06-20
CUST123492,Premium,Inactive,2025-06-16
CUST123493,Premium,Inactive,2025-06-19
CUST123494,Free,Inactive,2025-06-17
CUST123495,Premium,Active,2025-06-11
CUST123496,Free,Active,2025-06-11
CUST123497,Premium,Inactive,2025-06-03
CUST123498,Premium,Inactive,2025-06-18
CUST123499,Premium,Active,2025-06-22
CUST123500,Free,Inactive,2025-06-19
CUST123501,Free,Inactive,2025-06-17
CUST123502,Free,Active,2025-06-22
CUST123503,Free,Active,2025-06-16
CUST123504,Free,Active,2025-06-02
CUST123505,Free,Active,2025-06-09
CUST123506,Free,Inactive,2025-06-03
CUST123507,Free,Inactive,2025-06-22
CUST123508,Free,Active,2025-06-08
CUST123509,Free,Active,2025-06-05
CUST123510,Premium,Inactive,2025-06-11
CUST123511,Free,Inactive,2025-06-20
CUST123512,Premium,Active,2025-06-21
CUST123513,Free,Inactive,2025-06-20
CUST123514,Free,Active,2025-06-17
CUST123515,Free,Active,2025-06-06
CUST123516,Premium,Active,2025-06-19
CUST123517,Free,Active,2025-06-17
CUST123518,Free,Inactive,2025-06-07
CUST123519,Premium,Inactive,2025-06-21
CUST123520,Free,Active,2025-06-19
CUST123521,Premium,Inactive,2025-06-12
CUST123522,Free,Inactive,2025-06-19
CUST123523,Free,Active,2025-06-11
CUST123524,Free,Active,2025-06-10
CUST123525,Free,Active,2025-06-02
CUST123526,Free,Active,2025-06-17
CUST123527,Premium,Active,2025-06-17
CUST123528,Free,Active,2025-06-19
CUST123529,Premium,Inactive,2025-06-17
CUST123530,Premium,Active,2025-06-09
CUST123531,Premium,Active,2025-06-13
CUST123532,Free,Inactive,2025-06-02
CUST123533,Premium,Inactive,2025-06-01
CUST123534,Free,Inactive,2025-06-10
CUST123535,Premium,Inactive,2025-06-05
CUST123536,Premium,Active,2025-06-12
CUST123537,Free,Active,2025-06-19
CUST123538,Free,Active,2025-06-22
CUST123539,Premium,Active,2025-06-09
CUST123540,Premium,Inactive,2025-06-01
CUST123541,Free,Inactive,2025-06-06
CUST123542,Free,Active,2025-06-10
CUST123543,Free,Inactive,2025-06-02
CUST123544,Premium,Inactive,2025-06-07
CUST123545,Free,Active,2025-06-13
CUST123546,Premium,Inactive,2025-06-20
CUST123547,Free,Active,2025-06-03
CUST123548,Free,Inactive,2025-06-12
CUST123549,Premium,Inactive,2025-06-22
CUST123550,Premium,Active,2025-06-01
CUST123551,Free,Inactive,2025-06-06
CUST123552,Free,Active,2025-06-01
CUST123553,Premium,Inactive,2025-06-04
CUST123554,Premium,Inactive,2025-06-08
CUST123555,Free,Inactive,2025-06-03
CUST123556,Premium,Active,2025-06-07
CUST123557,Premium,Active,2025-06-17
CUST123558,Premium,Active,2025-06-12
CUST123559,Free,Inactive,2025-06-21
CUST123560,Free,Inactive,2025-06-21
CUST123561,Free,Inactive,2025-06-17
CUST123562,Premium,Inactive,2025-06-05
CUST123563,Free,Active,2025-06-05
CUST123564,Free,Active,2025-06-01
CUST123565,Free,Active,2025-06-06
CUST123566,Free,Active,2025-06-19
CUST123567,Free,Active,2025-06-02
CUST123568,Premium,Inactive,2025-06-19
CUST123569,Premium,Active,2025-06-02
CUST123570,Premium,Inactive,2025-06-22
CUST123571,Free,Inactive,2025-06-11
CUST123572,Free,Inactive,2025-06-03
CUST123573,Free,Inactive,2025-06-19
CUST123574,Free,Active,2025-06-14
CUST123575,Premium,Active,2025-06-01
CUST123576,Premium,Active,2025-06-01
CUST123577,Premium,Active,2025-06-07
CUST123578,Premium,Inactive,2025-06-04
CUST123579,Free,Active,2025-06-02
CUST123580,Premium,Active,2025-06-22
CUST123581,Free,Active,2025-06-17
CUST123582,Free,Active,2025-06-06
CUST123583,Free,Active,2025-06-03
CUST123584,Free,Active,2025-06-10
CUST123585,Free,Inactive,2025-06-22
CUST123586,Premium,Inactive,2025-06-13
CUST123587,Premium,Active,2025-06-04
CUST123588,Premium,Inactive,2025-06-05
CUST123589,Free,Active,2025-06-08
CUST123590,Premium,Inactive,2025-06-18
CUST123591,Free,Active,2025-06-01
CUST123592,Premium,Inactive,2025-06-16
CUST123593,Premium,Active,2025-06-02
CUST123594,Free,Active,2025-06-17
CUST123595,Free,Inactive,2025-06-04
CUST123596,Free,Active,2025-06-20
CUST123597,Free,Active,2025-06-15
CUST123598,Free,Active,2025-06-11
CUST123599,Free,Inactive,2025-06-19
CUST123600,Premium,Active,2025-06-14
CUST123601,Premium,Inactive,2025-06-20
CUST123602,Free,Active,2025-06-22
CUST123603,Free,Active,2025-06-01
CUST123604,Free,Inactive,2025-06-21
CUST123605,Premium,Inactive,2025-06-08
CUST123606,Free,Inactive,2025-06-20
CUST123607,Premium,Active,2025-06-15
CUST123608,Free,Inactive,2025-06-04
CUST123609,Free,Inactive,2025-06-15
CUST123610,Premium,Inactive,2025-06-21
CUST123611,Free,Active,2025-06-10
CUST123612,Free,Inactive,2025-06-08
CUST123613,Premium,Inactive,2025-06-18
CUST123614,Free,Active,2025-06-19
CUST123615,Premium,Active,2025-06-18
CUST123616,Premium,Active,2025-06-05
CUST123617,Free,Active,2025-06-04
CUST123618,Premium,Active,2025-06-12
CUST123619,Premium,Active,2025-06-15
CUST123620,Free,Active,2025-06-12
CUST123621,Premium,Inactive,2025-06-18
CUST123622,Free,Active,2025-06-04
CUST123623,Premium,Active,2025-06-03
CUST123624,Free,Active,2025-06-21
CUST123625,Free,Active,2025-06-07
CUST123626,Premium,Inactive,2025-06-10
CUST123627,Premium,Active,2025-06-22
CUST123628,Premium,Inactive,2025-06-17
CUST123629,Free,Inactive,2025-06-05
CUST123630,Free,Active,2025-06-05
CUST123631,Premium,Inactive,2025-06-03
CUST123632,Premium,Active,2025-06-06
CUST123633,Premium,Active,2025-06-02
CUST123634,Free,Active,2025-06-03
CUST123635,Free,Active,2025-06-04
CUST123636,Free,Active,2025-06-13
CUST123637,Free,Inactive,2025-06-05
CUST123638,Free,Inactive,2025-06-19
CUST123639,Premium,Inactive,2025-06-02
CUST123640,Free,Inactive,2025-06-19
CUST123641,Premium,Inactive,2025-06-09
CUST123642,Premium,Inactive,2025-06-04
CUST123643,Free,Active,2025-06-16
CUST123644,Premium,Active,2025-06-16
CUST123645,Premium,Inactive,2025-06-11
CUST123646,Premium,Active,2025-06-01
CUST123647,Free,Inactive,2025-06-17
CUST123648,Free,Inactive,2025-06-03
CUST123649,Premium,Active,2025-06-15
CUST123650,Premium,Active,2025-06-18
CUST123651,Premium,Inactive,2025-06-20
CUST123652,Free,Inactive,2025-06-09
CUST123653,Premium,Active,2025-06-04
CUST123654,Premium,Active,2025-06-18
CUST123655,Free,Inactive,2025-06-03
CUST123656,Premium,Active,2025-06-08
CUST123657,Premium,Inactive,2025-06-08
CUST123658,Free,Active,2025-06-11
CUST123659,Premium,Active,2025-06-10
CUST123660,Premium,Inactive,2025-06-13
CUST123661,Free,Inactive,2025-06-02
CUST123662,Premium,Inactive,2025-06-17
CUST123663,Premium,Active,2025-06-07
CUST123664,Free,Inactive,2025-06-12
CUST123665,Free,Inactive,2025-06-03
CUST123666,Premium,Active,2025-06-17
CUST123667,Free,Active,2025-06-22
CUST123668,Premium,Active,2025-06-12
CUST123669,Free,Inactive,2025-06-11
CUST123670,Premium,Inactive,2025-06-09
CUST123671,Free,Inactive,2025-06-12
CUST123672,Premium,Inactive,2025-06-11
CUST123673,Free,Active,2025-06-15
CUST123674,Free,Inactive,2025-06-01
CUST123675,Premium,Active,2025-06-14
CUST123676,Free,Inactive,2025-06-22
CUST123677,Premium,Inactive,2025-06-13
CUST123678,Free,Active,2025-06-14
CUST123679,Free,Active,2025-06-17
CUST123680,Free,Active,2025-06-02
CUST123681,Premium,Inactive,2025-06-08
CUST123682,Premium,Active,2025-06-20
CUST123683,Premium,Inactive,2025-06-14
CUST123684,Premium,Active,2025-06-19
CUST123685,Free,Active,2025-06-09
CUST123686,Premium,Active,2025-06-17
CUST123687,Free,Inactive,2025-06-19
CUST123688,Free,Active,2025-06-04
CUST123689,Premium,Active,2025-06-01
CUST123690,Free,Inactive,2025-06-10
CUST123691,Free,Inactive,2025-06-21
CUST123692,Free,Active,2025-06-12
CUST123693,Free,Inactive,2025-06-04
CUST123694,Free,Active,2025-06-07
CUST123695,Premium,Active,2025-06-04
CUST123696,Premium,Active,2025-06-15
CUST123697,Free,Active,2025-06-12
CUST123698,Free,Inactive,2025-06-17
CUST123699,Free,Active,2025-06-17
CUST123700,Free,Active,2025-06-06
CUST123701,Premium,Inactive,2025-06-01
CUST123702,Free,Active,2025-06-20
CUST123703,Premium,Active,2025-06-06
CUST123704,Premium,Active,2025-06-04
CUST123705,Premium,Active,2025-06-15
CUST123706,Premium,Active,2025-06-14
CUST123707,Free,Active,2025-06-21
CUST123708,Free,Inactive,2025-06-14
CUST123709,Premium,Active,2025-06-10
CUST123710,Premium,Active,2025-06-02
CUST123711,Free,Inactive,2025-06-19
CUST123712,Premium,Inactive,2025-06-21
CUST123713,Free,Inactive,2025-06-11
CUST123714,Premium,Active,2025-06-14
CUST123715,Premium,Active,2025-06-07
CUST123716,Free,Inactive,2025-06-22
CUST123717,Premium,Active,2025-06-20
CUST123718,Free,Inactive,2025-06-20
CUST123719,Premium,Inactive,2025-06-13
CUST123720,Free,Inactive,2025-06-01
CUST123721,Free,Active,2025-06-22
CUST123722,Free,Inactive,2025-06-04
CUST123723,Premium,Inactive,2025-06-18
CUST123724,Premium,Active,2025-06-07
CUST123725,Free,Inactive,2025-06-06
CUST123726,Free,Inactive,2025-06-06
CUST123727,Premium,Active,2025-06-18
CUST123728,Free,Active,2025-06-20
CUST123729,Premium,Active,2025-06-02
CUST123730,Premium,Inactive,2025-06-04
CUST123731,Free,Inactive,2025-06-07
CUST123732,Premium,Active,2025-06-02
CUST123733,Free,Active,2025-06-07
CUST123734,Premium,Active,2025-06-05
CUST123735,Premium,Inactive,2025-06-10
CUST123736,Premium,Inactive,2025-06-13
CUST123737,Free,Inactive,2025-06-16
CUST123738,Premium,Active,2025-06-07
CUST123739,Free,Inactive,2025-06-05
CUST123740,Free,Active,2025-06-22
CUST123741,Free,Inactive,2025-06-13
CUST123742,Free,Inactive,2025-06-17
CUST123743,Free,Active,2025-06-03
CUST123744,Premium,Active,2025-06-13
CUST123745,Free,Active,2025-06-06
CUST123746,Free,Active,2025-06-02
CUST123747,Free,Active,2025-06-15
CUST123748,Free,Active,2025-06-10
CUST123749,Free,Inactive,2025-06-08
CUST123750,Free,Active,2025-06-16
CUST123751,Free,Inactive,2025-06-09
CUST123752,Free,Inactive,2025-06-17
CUST123753,Premium,Inactive,2025-06-15
CUST123754,Free,Active,2025-06-14
CUST123755,Free,Active,2025-06-22
CUST123756,Premium,Inactive,2025-06-11
CUST123757,Premium,Inactive,2025-06-01
CUST123758,Free,Inactive,2025-06-22
CUST123759,Free,Inactive,2025-06-16
CUST123760,Premium,Active,2025-06-07
CUST123761,Free,Active,2025-06-02
CUST123762,Free,Active,2025-06-05
CUST123763,Free,Active,2025-06-12
CUST123764,Free,Inactive,2025-06-18
CUST123765,Free,Inactive,2025-06-08
CUST123766,Premium,Active,2025-06-17
CUST123767,Free,Inactive,2025-06-09
CUST123768,Free,Active,2025-06-11
CUST123769,Free,Inactive,2025-06-21
CUST123770,Premium,Active,2025-06-08
CUST123771,Free,Inactive,2025-06-10
CUST123772,Premium,Active,2025-06-17
CUST123773,Premium,Inactive,2025-06-12
CUST123774,Free,Active,2025-06-21
CUST123775,Free,Active,2025-06-02
CUST123776,Free,Active,2025-06-21
CUST123777,Premium,Inactive,2025-06-18
CUST123778,Premium,Inactive,2025-06-03
CUST123779,Premium,Inactive,2025-06-20
CUST123780,Free,Inactive,2025-06-19
CUST123781,Premium,Active,2025-06-18
CUST123782,Free,Inactive,2025-06-01
CUST123783,Free,Inactive,2025-06-18
CUST123784,Premium,Active,2025-06-05
CUST123785,Free,Inactive,2025-06-11
CUST123786,Premium,Active,2025-06-15
CUST123787,Premium,Inactive,2025-06-18
CUST123788,Free,Inactive,2025-06-06
CUST123789,Premium,Active,2025-06-22
CUST123790,Free,Inactive,2025-06-09
CUST123791,Free,Inactive,2025-06-04
CUST123792,Free,Active,2025-06-12
CUST123793,Free,Inactive,2025-06-18
CUST123794,Free,Inactive,2025-06-22
CUST123795,Free,Inactive,2025-06-20
CUST123796,Premium,Active,2025-06-22
CUST123797,Free,Inactive,2025-06-17
CUST123798,Free,Active,2025-06-15
CUST123799,Free,Inactive,2025-06-11
CUST123800,Free,Inactive,2025-06-06
CUST123801,Free,Inactive,2025-06-15
CUST123802,Premium,Active,2025-06-05
CUST123803,Premium,Inactive,2025-06-07
CUST123804,Free,Active,2025-06-04
CUST123805,Premium,Active,2025-06-09
CUST123806,Free,Active,2025-06-06
CUST123807,Premium,Inactive,2025-06-15
CUST123808,Free,Active,2025-06-08
CUST123809,Premium,Active,2025-06-08
CUST123810,Free,Active,2025-06-21
CUST123811,Free,Inactive,2025-06-08
CUST123812,Free,Active,2025-06-12
CUST123813,Free,Active,2025-06-09
CUST123814,Premium,Active,2025-06-21
CUST123815,Premium,Active,2025-06-12
CUST123816,Free,Active,2025-06-04
CUST123817,Free,Inactive,2025-06-18
CUST123818,Premium,Inactive,2025-06-20
CUST123819,Free,Inactive,2025-06-18
CUST123820,Premium,Inactive,2025-06-19
CUST123821,Free,Inactive,2025-06-16
CUST123822,Free,Inactive,2025-06-19
CUST123823,Premium,Inactive,2025-06-22
CUST123824,Free,Inactive,2025-06-10
CUST123825,Free,Inactive,2025-06-09
CUST123826,Premium,Inactive,2025-06-11
CUST123827,Premium,Inactive,2025-06-10
CUST123828,Premium,Active,2025-06-11
CUST123829,Free,Inactive,2025-06-02
CUST123830,Premium,Active,2025-06-14
CUST123831,Premium,Inactive,2025-06-14
CUST123832,Premium,Active,2025-06-21
CUST123833,Free,Active,2025-06-20
CUST123834,Premium,Inactive,2025-06-05
CUST123835,Premium,Active,2025-06-02
CUST123836,Free,Active,2025-06-05
CUST123837,Premium,Active,2025-06-10
CUST123838,Free,Inactive,2025-06-21
CUST123839,Free,Inactive,2025-06-13
CUST123840,Premium,Active,2025-06-13
CUST123841,Premium,Active,2025-06-02
CUST123842,Premium,Inactive,2025-06-01
CUST123843,Free,Inactive,2025-06-19
CUST123844,Premium,Active,2025-06-16
CUST123845,Premium,Inactive,2025-06-12
CUST123846,Free,Inactive,2025-06-22
CUST123847,Free,Active,2025-06-16
CUST123848,Free,Inactive,2025-06-19
CUST123849,Free,Inactive,2025-06-15
CUST123850,Premium,Active,2025-06-15
CUST123851,Premium,Active,2025-06-03
CUST123852,Free,Active,2025-06-01
CUST123853,Premium,Inactive,2025-06-18
CUST123854,Premium,Inactive,2025-06-10
CUST123855,Free,Inactive,2025-06-08
CUST123856,Free,Active,2025-06-20
CUST123857,Free,Inactive,2025-06-20
CUST123858,Free,Active,2025-06-21
CUST123859,Premium,Inactive,2025-06-15
CUST123860,Premium,Inactive,2025-06-20
CUST123861,Premium,Inactive,2025-06-02
CUST123862,Premium,Active,2025-06-18
CUST123863,Premium,Active,2025-06-03
CUST123864,Premium,Active,2025-06-22
CUST123865,Free,Active,2025-06-15
CUST123866,Free,Active,2025-06-05
CUST123867,Free,Inactive,2025-06-13
CUST123868,Free,Active,2025-06-05
CUST123869,Free,Inactive,2025-06-17
CUST123870,Premium,Inactive,2025-06-16
CUST123871,Premium,Active,2025-06-05
CUST123872,Free,Inactive,2025-06-09
CUST123873,Free,Active,2025-06-04
CUST123874,Premium,Active,2025-06-14
CUST123875,Free,Inactive,2025-06-22
CUST123876,Free,Active,2025-06-20
CUST123877,Free,Inactive,2025-06-21
CUST123878,Premium,Inactive,2025-06-07
CUST123879,Free,Active,2025-06-09
CUST123880,Free,Active,2025-06-14
CUST123881,Free,Inactive,2025-06-02
CUST123882,Premium,Active,2025-06-12
CUST123883,Premium,Active,2025-06-06
CUST123884,Free,Active,2025-06-08
CUST123885,Premium,Active,2025-06-08
CUST123886,Free,Inactive,2025-06-06
CUST123887,Premium,Inactive,2025-06-07
CUST123888,Free,Inactive,2025-06-08
CUST123889,Premium,Active,2025-06-02
CUST123890,Free,Inactive,2025-06-16
CUST123891,Premium,Active,2025-06-06
CUST123892,Free,Inactive,2025-06-07
CUST123893,Premium,Inactive,2025-06-10
CUST123894,Free,Inactive,2025-06-17
CUST123895,Free,Inactive,2025-06-09
CUST123896,Free,Active,2025-06-09
CUST123897,Premium,Active,2025-06-14
CUST123898,Free,Inactive,2025-06-05
CUST123899,Premium,Inactive,2025-06-19
CUST123900,Premium,Inactive,2025-06-04
CUST123901,Free,Inactive,2025-06-17
CUST123902,Premium,Active,2025-06-04
CUST123903,Free,Inactive,2025-06-04
CUST123904,Premium,Active,2025-06-10
CUST123905,Free,Active,2025-06-09
CUST123906,Premium,Active,2025-06-14
CUST123907,Premium,Active,2025-06-20
CUST123908,Free,Inactive,2025-06-15
CUST123909,Free,Inactive,2025-06-17
CUST123910,Free,Active,2025-06-12
CUST123911,Premium,Inactive,2025-06-06
CUST123912,Premium,Active,2025-06-16
CUST123913,Premium,Inactive,2025-06-16
CUST123914,Free,Active,2025-06-10
CUST123915,Free,Inactive,2025-06-19
CUST123916,Premium,Active,2025-06-17
CUST123917,Free,Inactive,2025-06-11
CUST123918,Premium,Active,2025-06-21
CUST123919,Premium,Inactive,2025-06-05
CUST123920,Premium,Active,2025-06-05
CUST123921,Premium,Active,2025-06-17
CUST123922,Premium,Active,2025-06-11
CUST123923,Free,Active,2025-06-21
CUST123924,Premium,Inactive,2025-06-08
CUST123925,Premium,Active,2025-06-22
CUST123926,Premium,Active,2025-06-13
CUST123927,Free,Inactive,2025-06-13
CUST123928,Free,Inactive,2025-06-15
CUST123929,Free,Active,2025-06-08
CUST123930,Premium,Inactive,2025-06-20
CUST123931,Premium,Inactive,2025-06-07
CUST123932,Premium,Active,2025-06-08
CUST123933,Premium,Active,2025-06-21
CUST123934,Free,Inactive,2025-06-02
CUST123935,Free,Inactive,2025-06-10
CUST123936,Free,Active,2025-06-16
CUST123937,Free,Active,2025-06-08
CUST123938,Premium,Inactive,2025-06-01
CUST123939,Premium,Active,2025-06-16
CUST123940,Premium,Inactive,2025-06-19
CUST123941,Premium,Inactive,2025-06-21
CUST123942,Free,Inactive,2025-06-19
CUST123943,Premium,Inactive,2025-06-14
CUST123944,Premium,Inactive,2025-06-03
CUST123945,Premium,Inactive,2025-06-17
CUST123946,Free,Active,2025-06-14
CUST123947,Free,Active,2025-06-06
CUST123948,Premium,Active,2025-06-20
CUST123949,Free,Active,2025-06-19
CUST123950,Free,Active,2025-06-02
CUST123951,Free,Inactive,2025-06-07
CUST123952,Premium,Inactive,2025-06-08
CUST123953,Free,Active,2025-06-02
CUST123954,Free,Inactive,2025-06-03
CUST123955,Free,Inactive,2025-06-20
CUST123956,Free,Inactive,2025-06-01
CUST123957,Free,Active,2025-06-16
CUST123958,Premium,Active,2025-06-17
CUST123959,Free,Inactive,2025-06-21
CUST123960,Premium,Inactive,2025-06-07
CUST123961,Free,Inactive,2025-06-20
CUST123962,Free,Inactive,2025-06-18
CUST123963,Free,Active,2025-06-07
CUST123964,Free,Inactive,2025-06-02
CUST123965,Premium,Inactive,2025-06-13
CUST123966,Premium,Inactive,2025-06-21
CUST123967,Free,Inactive,2025-06-19
CUST123968,Free,Inactive,2025-06-11
CUST123969,Premium,Inactive,2025-06-13
CUST123970,Premium,Inactive,2025-06-20
CUST123971,Premium,Inactive,2025-06-20
CUST123972,Free,Inactive,2025-06-04
CUST123973,Premium,Active,2025-06-11
CUST123974,Free,Active,2025-06-13
CUST123975,Premium,Active,2025-06-04
CUST123976,Premium,Active,2025-06-19
CUST123977,Premium,Inactive,2025-06-06
CUST123978,Premium,Inactive,2025-06-05
CUST123979,Premium,Active,2025-06-16
CUST123980,Free,Inactive,2025-06-03
CUST123981,Free,Inactive,2025-06-07
CUST123982,Free,Active,2025-06-09
CUST123983,Premium,Active,2025-06-15
CUST123984,Free,Active,2025-06-03
CUST123985,Free,Active,2025-06-17
CUST123986,Free,Active,2025-06-05
CUST123987,Free,Inactive,2025-06-18
CUST123988,Premium,Active,2025-06-10
CUST123989,Premium,Inactive,2025-06-18
CUST123990,Premium,Active,2025-06-19
CUST123991,Free,Inactive,2025-06-18
CUST123992,Premium,Inactive,2025-06-02
CUST123993,Free,Active,2025-06-11
CUST123994,Premium,Active,2025-06-17
CUST123995,Premium,Inactive,2025-06-03
CUST123996,Premium,Inactive,2025-06-19
CUST123997,Free,Inactive,2025-06-16
CUST123998,Premium,Inactive,2025-06-12
CUST123999,Free,Inactive,2025-06-09
CUST124000,Premium,Active,2025-06-14
CUST124001,Premium,Active,2025-06-02
CUST124002,Premium,Active,2025-06-04
CUST124003,Premium,Inactive,2025-06-13
CUST124004,Free,Active,2025-06-04
CUST124005,Free,Inactive,2025-06-17
CUST124006,Premium,Active,2025-06-15
CUST124007,Premium,Inactive,2025-06-15
CUST124008,Free,Active,2025-06-21
CUST124009,Free,Active,2025-06-09
CUST124010,Free,Active,2025-06-10
CUST124011,Premium,Inactive,2025-06-01
CUST124012,Premium,Inactive,2025-06-19
CUST124013,Premium,Active,2025-06-03
CUST124014,Premium,Active,2025-06-13
CUST124015,Premium,Active,2025-06-16
CUST124016,Premium,Inactive,2025-06-06
CUST124017,Premium,Inactive,2025-06-18
CUST124018,Premium,Active,2025-06-06
CUST124019,Premium,Active,2025-06-09
CUST124020,Premium,Inactive,2025-06-18
CUST124021,Premium,Active,2025-06-01
CUST124022,Free,Inactive,2025-06-15
CUST124023,Premium,Inactive,2025-06-03
CUST124024,Premium,Inactive,2025-06-07
CUST124025,Free,Inactive,2025-06-19
CUST124026,Premium,Inactive,2025-06-07
CUST124027,Premium,Inactive,2025-06-16
CUST124028,Free,Active,2025-06-22
CUST124029,Free,Inactive,2025-06-21
CUST124030,Free,Inactive,2025-06-01
CUST124031,Premium,Inactive,2025-06-02
CUST124032,Premium,Inactive,2025-06-12
CUST124033,Premium,Active,2025-06-05
CUST124034,Free,Inactive,2025-06-14
CUST124035,Premium,Active,2025-06-13
CUST124036,Premium,Active,2025-06-09
CUST124037,Premium,Active,2025-06-20
CUST124038,Free,Inactive,2025-06-04
CUST124039,Free,Inactive,2025-06-03
CUST124040,Free,Active,2025-06-07
CUST124041,Premium,Active,2025-06-03
CUST124042,Premium,Active,2025-06-22
CUST124043,Free,Inactive,2025-06-14
CUST124044,Premium,Inactive,2025-06-14
CUST124045,Free,Active,2025-06-01
CUST124046,Free,Active,2025-06-07
CUST124047,Free,Inactive,2025-06-02
CUST124048,Premium,Active,2025-06-06
CUST124049,Free,Inactive,2025-06-02
CUST124050,Free,Inactive,2025-06-16
CUST124051,Premium,Inactive,2025-06-15
CUST124052,Premium,Active,2025-06-01
CUST124053,Free,Inactive,2025-06-14
CUST124054,Free,Inactive,2025-06-11
CUST124055,Premium,Inactive,2025-06-14
CUST124056,Premium,Active,2025-06-16
CUST124057,Premium,Inactive,2025-06-07
CUST124058,Premium,Active,2025-06-06
CUST124059,Premium,Active,2025-06-13
